,id,alias,name,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.city,location.zip_code,location.country,location.state,coordinates,Distrito
6516,xSD-Q-IB5wWDSuBkHhq7WA,romero-verde-bar-restorán-madrid,Romero Verde Bar Restorán,False,https://www.yelp.com/biz/romero-verde-bar-restor%C3%A1n-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'vegan', 'title': 'Vegan'}]",5.0,[],,34623188141.0,+34 623 18 81 41,708.5887238641271,40.43232,-3.70311,"Calle Gonzalo de Córdoba, 5",Madrid,28010.0,ES,M,"[-3.70311, 40.43232]",Chamberi
6527,o97izLRm9LYSQDKLIXTZGQ,toque-de-sal-madrid,Toque de Sal,False,https://www.yelp.com/biz/toque-de-sal-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,3,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,[],3,34914266465.0,+34 914 26 64 65,334.8106472232229,40.44033,-3.69907,"Calle Ponzano, 46",Madrid,28003.0,ES,M,"[-3.69907, 40.44033]",Chamberi
6537,EPGYZwvVztiZjFkwyHxvYw,pel-place-madrid,Pel Place,False,https://www.yelp.com/biz/pel-place-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,7,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,[],1,34915350279.0,+34 915 35 02 79,755.1179225801416,40.4410191244007,-3.69381779773029,"Plaza de San Juan de la Cruz, 3",Madrid,28003.0,ES,M,"[-3.69381779773029, 40.4410191244007]",Chamberi
6546,HtoXWVvnRT0P1P4ZrDMWUw,antigua-madrid,Antigua,False,https://www.yelp.com/biz/antigua-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,10,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,[],2,34910226596.0,+34 910 22 65 96,1434.680267320905,40.42581,-3.704,"Calle San Vicente Ferrer, 32",Madrid,28004.0,ES,M,"[-3.704, 40.42581]",Centro
6550,QOj8N1e6AXvz2v8ThXbxEQ,strawberry-fields-madrid,Strawberry Fields,False,https://www.yelp.com/biz/strawberry-fields-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,12,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,[],2,34914452530.0,+34 914 45 25 30,1074.536800821876,40.4291545,-3.7038899,"Calle de Carranza, 11",Madrid,28004.0,ES,M,"[-3.7038899, 40.4291545]",Centro
6554,D7p13-EvsgMcWbbrHxKvHQ,restaurante-bar-hergueta-madrid,Restaurante Bar Hergueta,False,https://www.yelp.com/biz/restaurante-bar-hergueta-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,[],2,34915345106.0,+34 915 34 51 06,622.895893587497,40.4440819,-3.7000287,Calle Maria de Guzman 22,Madrid,28003.0,ES,M,"[-3.7000287, 40.4440819]",Chamberi
6557,KAPiz8S4-SaAkWLGa9oxFw,cantalejo-madrid-4,Cantalejo,False,https://www.yelp.com/biz/cantalejo-madrid-4?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],,34914463977.0,+34 914 46 39 77,645.5667926336238,40.4338,-3.70624,"Calle Fernando el Católico, 5",Madrid,28015.0,ES,M,"[-3.70624, 40.4338]",Chamberi
6558,2DTWSnHEuVDaNi_u5pgAuQ,chifa-madrid,Chifa,False,https://www.yelp.com/biz/chifa-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,7,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,[],3,34915347566.0,+34 915 34 75 66,795.3260177351754,40.4438782,-3.6956999,"Calle de Modesto Lafuente, 64",Madrid,28003.0,ES,M,"[-3.6956999, 40.4438782]",Chamberi
6560,BKeHrWU29tBszAq8G0Ozug,kintaro-madrid,Kintaro,False,https://www.yelp.com/biz/kintaro-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,24,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,[],2,34913992888.0,+34 913 99 28 88,670.434031698261,40.43873,-3.69437,"Calle de Fernández de la Hoz, 70",Madrid,28003.0,ES,M,"[-3.69437, 40.43873]",Chamberi
6562,af2UaekF5gorhhV8xWkqjQ,df-bar-madrid-3,DF Bar,False,https://www.yelp.com/biz/df-bar-madrid-3?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,[],1,34915138403.0,+34 915 13 84 03,1151.561028144066,40.4284557650013,-3.70055459439754,"Calle Larra, 23",Madrid,28004.0,ES,M,"[-3.70055459439754, 40.4284557650013]",Centro
6567,ucGdpOEombZBceke6FOHnQ,el-vergel-madrid-7,El Vergel,False,https://www.yelp.com/biz/el-vergel-madrid-7?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,11,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,[],,34910259319.0,+34 910 25 93 19,2517.0566982414243,40.4240692,-3.7248742,"Paseo de la Florida, 53",Madrid,28008.0,ES,M,"[-3.7248742, 40.4240692]",Moncloa-Aravaca
6577,ZV8clfcuKrQ3CegRirE8Tg,la-potxola-madrid,La Potxola,False,https://www.yelp.com/biz/la-potxola-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'basque', 'title': 'Basque'}, {'alias': 'tabernas', 'title': 'Tabernas'}]",5.0,[],,34655214877.0,+34 655 21 48 77,1446.1499644055127,40.4260750525168,-3.69830254465342,"Calle de San Mateo, 19",Madrid,28004.0,ES,M,"[-3.69830254465342, 40.4260750525168]",Centro
6583,gh7R3i3I73C3AE7IIHDnQA,arco-iris-madrid-3,Arco Iris,False,https://www.yelp.com/biz/arco-iris-madrid-3?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,7,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,[],2,34915944789.0,+34 915 94 47 89,723.7003399574022,40.4322729472357,-3.70119195431471,"Plaza Olavide, 2",Madrid,28010.0,ES,M,"[-3.70119195431471, 40.4322729472357]",Chamberi
6585,DPPUzrNJjaxTI73Swsm0Vw,bar-iberia-madrid,Bar Iberia,False,https://www.yelp.com/biz/bar-iberia-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,13,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,[],1,34914481499.0,+34 914 48 14 99,1019.2879734831458,40.42992,-3.70535,"Glorieta de Ruiz Jiménez, 4",Madrid,28015.0,ES,M,"[-3.70535, 40.42992]",Centro
6586,6anQBQbYSScFV-bjs7Ho4A,don-sancho-madrid,Don Sancho,False,https://www.yelp.com/biz/don-sancho-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,4,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],2,34914413794.0,+34 914 41 37 94,443.27810810029104,40.4395795,-3.6971015,"Calle de Bretón de los Herreros, 58",Madrid,28003.0,ES,M,"[-3.6971015, 40.4395795]",Chamberi
6589,D15x9wCVnADCL_3SGyGeHQ,la-taberna-del-arte-madrid,La Taberna del Arte,False,https://www.yelp.com/biz/la-taberna-del-arte-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,[],1,34915533064.0,+34 915 53 30 64,609.4106163389156,40.44424,-3.70316,"Calle de María de Guzmán, 8",Madrid,28003.0,ES,M,"[-3.70316, 40.44424]",Chamberi
6590,ZAzws_nYN2_FCv-gOEYoyQ,la-casa-de-la-tortilla-madrid,La Casa de la Tortilla,False,https://www.yelp.com/biz/la-casa-de-la-tortilla-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,16,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,[],1,34914454176.0,+34 914 45 41 76,957.578521108598,40.43023,-3.70231,"Calle de Hartzenbusch, 6",Madrid,28010.0,ES,M,"[-3.70231, 40.43023]",Centro
6604,mCD4iaf5D06CKVoPOVYwKw,la-vecchia-milano-madrid,La Vecchia Milano,False,https://www.yelp.com/biz/la-vecchia-milano-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,4,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,[],3,34915595984.0,+34 915 59 59 84,1715.9356767271563,40.42971,-3.71861,"Calle del Marqués de Urquijo, 21",Madrid,28008.0,ES,M,"[-3.71861, 40.42971]",Moncloa-Aravaca
6609,l-KZMcT-2wl90T2_0v8Ssg,hortensio-madrid,Hortensio,False,https://www.yelp.com/biz/hortensio-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",5.0,[],,34910023554.0,+34 910 02 35 54,1263.3580473773227,40.4306602,-3.6916699,"Calle del Marqués del Riscal, 5",Madrid,28010.0,ES,M,"[-3.6916699, 40.4306602]",Chamberi
6616,ByyYS2UrmjNDcOIWuZhyOQ,el-secreto-de-ponzano-madrid,El Secreto de Ponzano,False,https://www.yelp.com/biz/el-secreto-de-ponzano-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",3.5,[],2,34910070327.0,+34 910 07 03 27,340.8375442608385,40.4406123629083,-3.69903746580758,"Calle de Ponzano, 48",Madrid,28003.0,ES,M,"[-3.69903746580758, 40.4406123629083]",Chamberi
6625,pG7Ws4TBnOrAb_nepuBOBg,forum-madrid,Forum,False,https://www.yelp.com/biz/forum-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],,34914482096.0,+34 914 48 20 96,645.4619480925671,40.43368,-3.6984,"Calle de Santa Engracia, 57",Madrid,28010.0,ES,M,"[-3.6984, 40.43368]",Chamberi
6629,ZwMr6OpieifFpUSdSkeYQQ,più-di-prima-madrid-4,Più di Prima,False,https://www.yelp.com/biz/pi%C3%B9-di-prima-madrid-4?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,3,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,[],,34917650183.0,+34 917 65 01 83,1979.5438046368283,40.4269,-3.719693,"Paseo del Pintor Rosales, 30",Madrid,28008.0,ES,M,"[-3.719693, 40.4269]",Moncloa-Aravaca
6630,PoV9vRk22Kv10JWu6vrz6w,yunie-madrid,Yunie,False,https://www.yelp.com/biz/yunie-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,8,"[{'alias': 'kebab', 'title': 'Kebab'}]",4.5,[],2,34915430877.0,+34 915 43 08 77,1346.2750767184589,40.433204,-3.716371,"Calle de Melendez Valdés, 64",Madrid,28015.0,ES,M,"[-3.716371, 40.433204]",Moncloa-Aravaca
6639,NGcxFXSA4RC1EqwwwpgWzA,la-chispería-madrid,La Chispería,False,https://www.yelp.com/biz/la-chisper%C3%ADa-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,[],,34914313591.0,+34 914 31 35 91,483.2413512369732,40.4362,-3.69785,"Calle Alonso Cano, 10",Madrid,28010.0,ES,M,"[-3.69785, 40.4362]",Chamberi
6651,1rCGDWg4vAL8K13gUjiuyQ,la-manon-madrid,La Manon,False,https://www.yelp.com/biz/la-manon-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,3,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",4.5,[],,,,1093.0258359059303,40.4289,-3.70101,"Calle Sagasta, 5",Madrid,28004.0,ES,M,"[-3.70101, 40.4289]",Centro
6654,rkJXSxwsgitviuhw4AYqEg,buenas-migas-madrid-2,Buenas Migas,False,https://www.yelp.com/biz/buenas-migas-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",4.0,[],1,34911736714.0,+34 911 73 67 14,977.5849673254804,40.42986,-3.70114,"Calle de Luchana, 11",Madrid,28010.0,ES,M,"[-3.70114, 40.42986]",Centro
6657,bABeyad65mJaok594jW6bA,martín-madrid-3,Martín,False,https://www.yelp.com/biz/mart%C3%ADn-madrid-3?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,[],,34914460622.0,+34 914 46 06 22,874.0766017846137,40.43183,-3.69718,"Calle de Santa Engracia, 34",Madrid,28010.0,ES,M,"[-3.69718, 40.43183]",Chamberi
6664,5uzAZcz_JC0fYbM8ctcJOA,el-mirador-de-san-isidro-madrid,El Mirador de San Isidro,False,https://www.yelp.com/biz/el-mirador-de-san-isidro-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,6,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.5,[],1,34914713962.0,+34 914 71 39 62,4125.101502037938,40.40227,-3.71308,"Calle de Toledo, 171",Madrid,28005.0,ES,M,"[-3.71308, 40.40227]",Arganzuela
6676,Nzl_U70vLSNiG2pL47O3tQ,nakeima-madrid,Nakeima,False,https://www.yelp.com/biz/nakeima-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,16,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,[],3,34620709399.0,+34 620 70 93 99,1275.703447304619,40.4331291,-3.7153721,"Calle de Meléndez Valdés, 54",Madrid,28015.0,ES,M,"[-3.7153721, 40.4331291]",Chamberi
6680,mHwa8OXBCtXCH5Pz_CURgQ,el-invernadero-madrid-2,El Invernadero,False,https://www.yelp.com/biz/el-invernadero-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,4,"[{'alias': 'signature_cuisine', 'title': 'Signature Cuisine'}]",3.5,[],,,,703.6164606074707,40.44461,-3.69893,"Calle de Ponzano, 85",Madrid,28003.0,ES,M,"[-3.69893, 40.44461]",Chamberi
6681,cx5x6-Gor93ij-caFoklaA,picsa-madrid,Picsa,False,https://www.yelp.com/biz/picsa-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,16,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],2,34915341009.0,+34 915 34 10 09,677.425623324559,40.4442269,-3.6987576,"Calle Ponzano, 76",Madrid,28003.0,ES,M,"[-3.6987576, 40.4442269]",Chamberi
6684,m23SFeAr7AU6Yw1iunJWLQ,el-pajar-de-manolita-madrid,El Pajar de Manolita,False,https://www.yelp.com/biz/el-pajar-de-manolita-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,[],1,,,612.7044004628175,40.4335899,-3.6996901,"Calle Juan de Austria, 24",Madrid,28010.0,ES,M,"[-3.6996901, 40.4335899]",Chamberi
6693,ZaG10oAZS211yurIXBC90g,alipio-ramos-madrid,Alipio Ramos,False,https://www.yelp.com/biz/alipio-ramos-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,9,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,[],1,34914414961.0,+34 914 41 49 61,267.5971142666145,40.43917,-3.69916,"Calle de Ponzano, 30",Madrid,28003.0,ES,M,"[-3.69916, 40.43917]",Chamberi
6695,DfW6Sidd7CIQBkMkQ5bv2w,el-columpio-restobar-madrid,El Columpio Restobar,False,https://www.yelp.com/biz/el-columpio-restobar-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,16,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,[],2,34918276077.0,+34 918 27 60 77,1132.4424598408134,40.4305801,-3.6942401,"Calle Caracas, 10",Madrid,28010.0,ES,M,"[-3.6942401, 40.4305801]",Chamberi
6697,WLFXc0soypntDX_tum0Ang,la-giralda-ii-madrid,La Giralda II,False,https://www.yelp.com/biz/la-giralda-ii-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'andalusian', 'title': 'Andalusian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,[],,34914457779.0,+34 914 45 77 79,926.360439174964,40.43039,-3.70156,"Calle de Hartzenbusch, 12",Madrid,28010.0,ES,M,"[-3.70156, 40.43039]",Chamberi
6716,CmH9uB1c2Uxmyx_4yk-1oA,sangara-café-madrid,Sangara Café,False,https://www.yelp.com/biz/sangara-caf%C3%A9-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",4.0,[],,34915937638.0,+34 915 93 76 38,362.400482246757,40.43893,-3.69784,"Calle de Alonso Cano, 37",Madrid,28003.0,ES,M,"[-3.69784, 40.43893]",Chamberi
6717,5VCHkki-ZSD6_xGl5OZakw,bannaby-madrid,Bannaby,False,https://www.yelp.com/biz/bannaby-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'bars', 'title': 'Bars'}]",5.0,[],,34912220464.0,+34 912 22 04 64,1106.1325000154447,40.430918,-3.7103047,"Calle Galileo, 12",Madrid,28015.0,ES,M,"[-3.7103047, 40.430918]",Centro
6721,78PpELtwd6ThP3N3wZOVZw,el-chacón-madrid-2,El Chacón,False,https://www.yelp.com/biz/el-chac%C3%B3n-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,12,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'galician', 'title': 'Galician'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,[],1,34914631044.0,+34 914 63 10 44,3395.959684851593,40.41361,-3.72505,"Calle de Saavedra Fajardo, 16",Madrid,28011.0,ES,M,"[-3.72505, 40.41361]",Latina
6730,0dbgG7i_n5nDbYYmCsX3XA,sonys-food-madrid,Sony's Food,False,https://www.yelp.com/biz/sonys-food-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,6,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,[],1,34915434354.0,+34 915 43 43 54,1297.518627486255,40.43538,-3.71689,"Calle de Fernández de los Ríos, 91",Madrid,28015.0,ES,M,"[-3.71689, 40.43538]",Moncloa-Aravaca
6738,hyPC5UU-Xt0UVFM89RKuAQ,la-casa-de-los-quesos-madrid-5,La Casa de los Quesos,False,https://www.yelp.com/biz/la-casa-de-los-quesos-madrid-5?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,[],,,,426.4803640954854,40.439579,-3.6972699,"Calle de Breton de los Herreros, 37",Madrid,28003.0,ES,M,"[-3.6972699, 40.439579]",Chamberi
6746,snaUCxSuEOnM7e51qepNGQ,la-parrilla-del-embarcadero-madrid,La Parrilla del Embarcadero,False,https://www.yelp.com/biz/la-parrilla-del-embarcadero-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,[],2,34914631024.0,+34 914 63 10 24,3259.5687453087367,40.41791,-3.72981,Paseo del Embarcadero,Madrid,28011.0,ES,M,"[-3.72981, 40.41791]",Moncloa-Aravaca
6749,uyJd_jUIw-HhgHNkzbOkGw,lara-grill-madrid,Lara Grill,False,https://www.yelp.com/biz/lara-grill-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,[],,34912141725.0,+34 912 14 17 25,379.868019019164,40.4360335160767,-3.69947131723166,"Calle de Sta Engracia, 87",Madrid,28010.0,ES,M,"[-3.69947131723166, 40.4360335160767]",Chamberi
6750,E-4_UJpnXGoWowBcrIvt_w,grosso-napoletano-madrid-5,Grosso Napoletano,False,https://www.yelp.com/biz/grosso-napoletano-madrid-5?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,[],,34912919333.0,+34 912 91 93 33,1180.9203040264567,40.4352385979432,-3.71539626270533,"Calle de Gaztambide, 36",Madrid,28015.0,ES,M,"[-3.71539626270533, 40.4352385979432]",Chamberi
